KMC 1+1 simulation started

Simulation parameters:
=====================================================
       substrate_lattice_constant [A] = 2.71500
          adatom_lattice_constant [A] = 2.83000
             vertical_lat_spacing [A] = 2.86833
      spring_const_neighbors [eV/A/A] = 2.15025
 spring_const_next_neighbors [eV/A/A] = 1.07513
                     misfit_coeff [A] = 0.04236
                              D [1/s] = 5.19588e+12
                               E [eV] = 0.53000
                     bond_energy [eV] = 0.40000
                               grid_x = 500
                               grid_y = 80
                     substrate_height = 16
           local_relaxation_range_min = 10
           local_relaxation_range_max = 10
                     time_fluence [s] = 8.000
                  simulation_time [s] = 2.000
                      diffusion_range = 8
              deposition_speed [ML/s] = 0.080
                      temperature [K] = 600
=====================================================

           iter       sim_time      new_atoms         pr_acc   real_time[s]        duv_max
         457000       1.458696           1470         0.9965          831.4          0.786
         458000       1.462686           1477         0.9965          833.3          0.904
         459000       1.465888           1479         0.9965          835.2          0.877
         460000       1.469645           1482         0.9965          837.2          0.827
         461000       1.474020           1484         0.9964          839.0          0.838
         462000       1.477471           1489         0.9964          840.9          0.825
         463000       1.481085           1497         0.9964          842.8          0.778
         464000       1.484419           1506         0.9964          844.6          0.849
         465000       1.487990           1513         0.9964          846.6          0.847
         466000       1.491766           1517         0.9964          848.4          0.825
         467000       1.495386           1520         0.9964          850.3          0.832
         468000       1.499773           1523         0.9964          852.3          0.977
         469000       1.502771           1527         0.9964          854.1          0.853
         470000       1.506491           1529         0.9964          856.0          0.788
         471000       1.510850           1532         0.9964          857.9          0.851
         472000       1.513891           1535         0.9964          859.8          0.744
         473000       1.517613           1540         0.9964          861.8          0.882
         474000       1.521311           1544         0.9964          863.6          0.865
         475000       1.524761           1544         0.9964          865.6          0.873
         476000       1.528240           1547         0.9964          867.4          0.784
         477000       1.532288           1551         0.9964          869.3          0.841
         478000       1.535331           1553         0.9963          871.4          0.911
         479000       1.539322           1557         0.9963          873.3          0.938
